"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2019","2019",1.503,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2019-Q1","T1-2019",3.362,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2019-Q2","T2-2019",1.654,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2019-Q4","T4-2019",0.561,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2019-Q3","T3-2019",0.435,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2020","2020",2.381,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2020-Q2","T2-2020",3.233,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2020-Q1","T1-2020",2.816,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2020-Q3","T3-2020",1.072,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0020","TOTALE INDUSTRIA ESCLUSE COSTRUZIONI (b-e)","2","indipendenti","2020-Q4","T4-2020",2.405,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016","2016",44.064,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q2","T2-2016",47.222,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q1","T1-2016",42.675,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q4","T4-2016",44.078,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q3","T3-2016",42.283,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017","2017",43.75,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q1","T1-2017",51.067,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q2","T2-2017",47.298,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q4","T4-2017",41.53,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q3","T3-2017",35.105,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018","2018",47.509,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q2","T2-2018",52.035,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q1","T1-2018",57.069,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q4","T4-2018",41.471,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q3","T3-2018",39.46,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019","2019",44.994,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q1","T1-2019",49.325,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q2","T2-2019",51.194,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q4","T4-2019",37.514,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q3","T3-2019",41.942,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020","2020",41.127,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q2","T2-2020",46.677,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q1","T1-2020",35.573,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q3","T3-2020",40.224,,
"ITD3","Veneto","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q4","T4-2020",42.034,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016","2016",115.922,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q2","T2-2016",117.543,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q1","T1-2016",108.419,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q4","T4-2016",110.363,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q3","T3-2016",127.364,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017","2017",127.372,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q1","T1-2017",119.273,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q2","T2-2017",136.088,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q4","T4-2017",117.336,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q3","T3-2017",136.793,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018","2018",123.101,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q2","T2-2018",128.528,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q1","T1-2018",114.853,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q4","T4-2018",115.453,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q3","T3-2018",133.571,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019","2019",119.319,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q1","T1-2019",108.365,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q2","T2-2019",120.739,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q4","T4-2019",115.288,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q3","T3-2019",132.884,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020","2020",114.94,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q2","T2-2020",107.847,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q1","T1-2020",114.515,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q3","T3-2020",122.44,,
"ITE1","Toscana","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q4","T4-2020",114.956,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016","2016",78.334,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q2","T2-2016",84.49,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q1","T1-2016",72.468,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q4","T4-2016",76.77,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q3","T3-2016",79.609,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017","2017",81.278,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q1","T1-2017",80.803,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q2","T2-2017",88.98,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q4","T4-2017",74.648,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q3","T3-2017",80.68,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018","2018",80.614,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q2","T2-2018",84.525,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q1","T1-2018",81.328,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q4","T4-2018",81.473,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q3","T3-2018",75.129,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019","2019",78.912,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q1","T1-2019",80.812,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q2","T2-2019",76.714,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q4","T4-2019",84.617,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q3","T3-2019",73.506,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020","2020",78.07,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q2","T2-2020",80.573,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q1","T1-2020",83.391,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q3","T3-2020",78.768,,
"ITE1","Toscana","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q4","T4-2020",69.549,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016","2016",86.791,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q2","T2-2016",83.067,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q1","T1-2016",76.176,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q4","T4-2016",91.784,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q3","T3-2016",96.137,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017","2017",88.695,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q1","T1-2017",79.369,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q2","T2-2017",85.947,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q4","T4-2017",90.29,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q3","T3-2017",99.174,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018","2018",92.164,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q2","T2-2018",89.657,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q1","T1-2018",94.218,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q4","T4-2018",87.999,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q3","T3-2018",96.784,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019","2019",90.082,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q1","T1-2019",88.626,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q2","T2-2019",90.862,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q4","T4-2019",81.422,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2019-Q3","T3-2019",99.418,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020","2020",78.86,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q2","T2-2020",74.235,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q1","T1-2020",75.087,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q3","T3-2020",89.325,,
"ITF3","Campania","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2020-Q4","T4-2020",76.793,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016","2016",111.645,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q2","T2-2016",109.406,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q1","T1-2016",105.632,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q4","T4-2016",119.625,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q3","T3-2016",111.917,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017","2017",117.981,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q1","T1-2017",117.404,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q2","T2-2017",109.507,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q4","T4-2017",123.134,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q3","T3-2017",121.88,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018","2018",118.736,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q2","T2-2018",107.44,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q1","T1-2018",117.826,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q4","T4-2018",122.054,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q3","T3-2018",127.627,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019","2019",104.289,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q1","T1-2019",103.278,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q2","T2-2019",98.07,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q4","T4-2019",113.74,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q3","T3-2019",102.067,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020","2020",106.355,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q2","T2-2020",88.583,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q1","T1-2020",111.204,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q3","T3-2020",105.062,,
"ITF3","Campania","1","maschi","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q4","T4-2020",120.573,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016","2016",35.523,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q2","T2-2016",35.59,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q1","T1-2016",30.292,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q4","T4-2016",34.234,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2016-Q3","T3-2016",41.978,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017","2017",34.704,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q1","T1-2017",30.183,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q2","T2-2017",39.413,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q4","T4-2017",30.975,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2017-Q3","T3-2017",38.244,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018","2018",32.69,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q2","T2-2018",36.685,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q1","T1-2018",27.592,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q4","T4-2018",30.507,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2018-Q3","T3-2018",35.978,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019","2019",33.897,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q1","T1-2019",31.082,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q2","T2-2019",35.246,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q4","T4-2019",35.351,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2019-Q3","T3-2019",33.911,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020","2020",34.566,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q2","T2-2020",35.627,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q1","T1-2020",36.727,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q3","T3-2020",32.493,,
"ITG1","Sicilia","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","2","indipendenti","2020-Q4","T4-2020",33.416,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016","2016",33.456,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q2","T2-2016",34.591,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q1","T1-2016",27.35,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q4","T4-2016",36.694,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2016-Q3","T3-2016",35.191,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017","2017",37.553,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q1","T1-2017",30.861,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q2","T2-2017",41.37,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q4","T4-2017",27.229,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2017-Q3","T3-2017",50.752,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018","2018",44.582,,
"ITG2","Sardegna","2","femmine","Y_GE15","15 anni e più","0026","commercio, alberghi e ristoranti (g,i)","1","dipendenti","2018-Q2","T2-2018",50.426,,
