"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","ATECO_2007","Ateco 2007","POSIZPROF","Posizione professionale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",1408.886,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",1414.904,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",1391.986,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q3","T3-2018",1338.444,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019","2019",1380.878,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q1","T1-2019",1407.545,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q2","T2-2019",1392.438,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q4","T4-2019",1381.59,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q3","T3-2019",1341.94,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020","2020",1383.288,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q2","T2-2020",1398.675,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q1","T1-2020",1389.731,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q3","T3-2020",1340.342,,
"ITC","Nord-ovest","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q4","T4-2020",1404.404,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017","2017",390.536,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q1","T1-2017",388.655,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q2","T2-2017",386.891,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q4","T4-2017",413.141,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q3","T3-2017",373.458,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018","2018",403.843,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q2","T2-2018",394.377,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q1","T1-2018",413.657,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q4","T4-2018",419.75,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q3","T3-2018",387.589,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019","2019",395.971,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q1","T1-2019",415.123,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q2","T2-2019",399.43,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q4","T4-2019",397.073,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q3","T3-2019",372.256,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020","2020",376.408,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q2","T2-2020",369.103,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q1","T1-2020",381.847,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q3","T3-2020",375.783,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q4","T4-2020",378.9,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017","2017",983.087,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q1","T1-2017",993.031,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q2","T2-2017",981.253,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q4","T4-2017",992.92,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q3","T3-2017",965.143,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018","2018",981.978,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",961.776,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",973.956,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",1013.447,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q3","T3-2018",978.733,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019","2019",997.137,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q1","T1-2019",961.631,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q2","T2-2019",991.111,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q4","T4-2019",1033.664,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q3","T3-2019",1002.143,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020","2020",990.571,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q2","T2-2020",963.964,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q1","T1-2020",980.041,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q3","T3-2020",989.166,,
"ITD","Nord-est","2","femmine","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q4","T4-2020",1029.113,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017","2017",248.92,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q1","T1-2017",254.356,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q2","T2-2017",235.762,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q4","T4-2017",261.278,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q3","T3-2017",244.285,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018","2018",267.759,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q2","T2-2018",257.822,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q1","T1-2018",276.567,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q4","T4-2018",274.68,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q3","T3-2018",261.968,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019","2019",272.645,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q1","T1-2019",278.676,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q2","T2-2019",270.146,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q4","T4-2019",282.764,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q3","T3-2019",258.994,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020","2020",264.855,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q2","T2-2020",276.807,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q1","T1-2020",279.002,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q3","T3-2020",246.436,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","ITL","italiano-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q4","T4-2020",257.173,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017","2017",309.509,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q1","T1-2017",296.992,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q2","T2-2017",300.115,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q4","T4-2017",318.72,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q3","T3-2017",322.208,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018","2018",307.467,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",314.824,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",291.331,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",302.976,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q3","T3-2018",320.739,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019","2019",319.216,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q1","T1-2019",315.806,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q2","T2-2019",333.745,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q4","T4-2019",321.032,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q3","T3-2019",306.281,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020","2020",316.617,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q2","T2-2020",296.287,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q1","T1-2020",327.176,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q3","T3-2020",312.151,,
"IT","Italia","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q4","T4-2020",330.853,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017","2017",411.233,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q1","T1-2017",420.914,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q2","T2-2017",408.494,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q4","T4-2017",396.827,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q3","T3-2017",418.697,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018","2018",407.651,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",401.347,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",384.143,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",420.227,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q3","T3-2018",424.886,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019","2019",397.389,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q1","T1-2019",392.227,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q2","T2-2019",384.915,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q4","T4-2019",412.404,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q3","T3-2019",400.011,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020","2020",375.108,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q2","T2-2020",350.975,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q1","T1-2020",390.607,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q3","T3-2020",388.134,,
"ITCD","Nord","2","femmine","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q4","T4-2020",370.717,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017","2017",26.167,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q1","T1-2017",27.797,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q2","T2-2017",27.407,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q4","T4-2017",28.524,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2017-Q3","T3-2017",20.939,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018","2018",22.643,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q2","T2-2018",24.451,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q1","T1-2018",24.572,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q4","T4-2018",25.089,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2018-Q3","T3-2018",16.46,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019","2019",24.509,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q1","T1-2019",28.673,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q2","T2-2019",21.028,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q4","T4-2019",27.252,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2019-Q3","T3-2019",21.083,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020","2020",23.9,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q2","T2-2020",22.142,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q1","T1-2020",28.413,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q3","T3-2020",20.42,,
"ITCD","Nord","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","2","indipendenti","2020-Q4","T4-2020",24.623,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017","2017",122.696,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q1","T1-2017",118.185,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q2","T2-2017",116.229,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q4","T4-2017",125.581,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q3","T3-2017",130.79,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018","2018",116.373,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",118.534,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",113.254,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",117.632,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q3","T3-2018",116.072,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019","2019",125.148,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q1","T1-2019",127.631,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q2","T2-2019",134.334,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q4","T4-2019",115.726,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2019-Q3","T3-2019",122.9,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020","2020",120.055,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q2","T2-2020",121.838,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q1","T1-2020",119.502,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q3","T3-2020",114.694,,
"ITC","Nord-ovest","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2020-Q4","T4-2020",124.187,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017","2017",75.506,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q1","T1-2017",67.997,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q2","T2-2017",71.73,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q4","T4-2017",81.607,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2017-Q3","T3-2017",80.687,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018","2018",68.018,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q2","T2-2018",72.82,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q1","T1-2018",64.341,,
"ITD","Nord-est","1","maschi","Y_GE15","15 anni e più","FRG","straniero-a","0025","altre attività dei servizi (j-u)","1","dipendenti","2018-Q4","T4-2018",65.947,,
